Date;Start;End;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Dec 23 2021;2:00 PM;2:15 PM;1183.75;281.75;1021.25;3232.75;607;53.5;1968.75;3824.75;2626.25;1543;300.75;430.25
Dec 23 2021;2:15 PM;2:30 PM;1188.75;255.5;1026.5;3226;498.75;53.5;1967;3815.75;2621.5;1542.25;402.25;434
Dec 23 2021;2:30 PM;2:45 PM;1189.75;254.5;1050;3268.5;397.5;53.5;1967.25;3829;2621.5;1565.75;330.75;440
Dec 23 2021;2:45 PM;3:00 PM;1189.5;254.25;1029.75;3318.5;307;53.5;1966.75;3833.5;2617;1553.75;363.25;439.75
Dec 23 2021;3:00 PM;3:15 PM;1195.5;278.25;1004;3389;223;53.5;1966.25;3827;2596.75;1570.75;621;442.5
Dec 23 2021;3:15 PM;3:30 PM;1193.5;258;989.25;3443.5;151;53.5;1966.5;3827.5;2607.25;1578.75;617.75;445.5
Dec 23 2021;3:30 PM;3:45 PM;1197;261;977.25;3550.75;88.75;53.5;1966.5;3803;2602;1588.25;582;446
Dec 23 2021;3:45 PM;4:00 PM;1202;257;961.75;3674;40.25;53.5;1966.5;3816.75;2615.75;1591.75;377.25;449
Dec 23 2021;4:00 PM;4:15 PM;1217.5;261;976.5;3859.25;12.25;53.5;1966;3806.5;2593.75;1596;182.25;452
Dec 23 2021;4:15 PM;4:30 PM;1217;274.5;972;3994.25;2.5;53.5;1959.75;3821;2600.75;1590;111;445.5
Dec 23 2021;4:30 PM;4:45 PM;1217.75;277.5;969.75;4050.75;0.25;53.25;1951.5;3806.75;2614.5;1592.75;176.75;444.25
Dec 23 2021;4:45 PM;5:00 PM;1220;270.75;1012;4103.5;0;53.25;1943.75;3802.25;2624.75;1604.5;149.75;443
Dec 23 2021;5:00 PM;5:15 PM;1227;271.25;1025.75;4233;0;53.25;1937.5;3798.25;2627.75;1628.75;141;444.5
Dec 23 2021;5:15 PM;5:30 PM;1228;261.25;1009.75;4412;0;53.5;1937.75;3829;2627.75;1630.5;108.25;444
Dec 23 2021;5:30 PM;5:45 PM;1226.25;258;1010.25;4562.25;0;53.5;1938;3843;2626;1606.75;117.25;442
Dec 23 2021;5:45 PM;6:00 PM;1223.5;256.25;1004.5;4749.5;0;53.25;1937.5;3839;2620.5;1594.5;110.5;442.25
Dec 23 2021;6:00 PM;6:15 PM;1228.5;255.75;1015;4868.25;0;53.5;1936;3814.75;2604.25;1548;85.75;438.5
Dec 23 2021;6:15 PM;6:30 PM;1226.75;255;987.5;5019.25;0;53.25;1937.5;3822.75;2526;1516.75;51.75;435.25
Dec 23 2021;6:30 PM;6:45 PM;1226;253.75;940.25;5084.5;0;53.5;1937;3854.75;2486.5;1516.25;32;403.5
Dec 23 2021;6:45 PM;7:00 PM;1225.75;251.75;851;5180.5;0;53.5;1937.25;3861.5;2427.25;1514.75;32;398.25
Dec 23 2021;7:00 PM;7:15 PM;1218.5;256;784.5;5376.25;0;53.5;1936.5;3877;2345.5;1406;83.75;398
Dec 23 2021;7:15 PM;7:30 PM;1215.5;250.5;758;5478.25;0;53;1934.75;3879.25;2322;1393;30.75;395.25
Dec 23 2021;7:30 PM;7:45 PM;1212.75;252;703.25;5549;0;53;1929.75;3874.75;2228.25;1393.25;27.5;394.25
Dec 23 2021;7:45 PM;8:00 PM;1208.25;252.25;663.5;5650.75;0;52.75;1930;3869.5;2103.75;1392;27.5;394
Dec 23 2021;8:00 PM;8:15 PM;1195;282;630.25;5695.25;0;52.75;1931;3839;1896.5;1313;125.5;394.5
Dec 23 2021;8:15 PM;8:30 PM;1191;268;607.75;5712.75;0;53;1931.5;3807;1860;1322.25;114.5;394
Dec 23 2021;8:30 PM;8:45 PM;1184.5;253.75;599.75;5810.5;0;52.75;1931.25;3800;1838.25;1302.25;44.25;394.75
Dec 23 2021;8:45 PM;9:00 PM;1183.5;250;610.75;5864.75;0;52.75;1927;3774.75;1813.5;1280.75;23.75;395
Dec 23 2021;9:00 PM;9:15 PM;1172.25;279.25;624.5;5977.75;0;51;1896.25;3665.75;1749.25;1131.75;61.75;382.25
Dec 23 2021;9:15 PM;9:30 PM;1169;275;632.25;6084;0;47.5;1858.5;3627.5;1727.75;1063.75;34.25;373
Dec 23 2021;9:30 PM;9:45 PM;1166.25;255.25;625.5;6184.75;0;46.5;1820.25;3601;1737.25;1019.75;29.5;371.25
Dec 23 2021;9:45 PM;10:00 PM;1164;246.75;614.75;6222.75;0;46.25;1798;3570.5;1729.75;999.5;25.5;372.5
Dec 23 2021;10:00 PM;10:15 PM;1152.75;275.75;588.75;6156.75;0;46.25;1803;3561;1699;973.75;22;372.75
Dec 23 2021;10:15 PM;10:30 PM;1150.25;244.5;572.25;6207.75;0;45.75;1815.75;3553.25;1651;952;21.75;371
Dec 23 2021;10:30 PM;10:45 PM;1150.25;244;543;6261.75;0;45.5;1826;3572.75;1516.75;934;21.25;370.5
Dec 23 2021;10:45 PM;11:00 PM;1150.75;244.75;516.75;6127;0;45.5;1832;3547;1404.5;926.5;29.25;372
Dec 23 2021;11:00 PM;11:15 PM;1145;249.75;516.75;6373;0;45.75;1836.5;3512.5;1291.25;899.5;32.75;375.5
Dec 23 2021;11:15 PM;11:30 PM;1143.25;244.5;512.25;6350;0;45.75;1837;3478.75;1200.75;899.5;25.5;375
Dec 23 2021;11:30 PM;11:45 PM;1143.75;247.5;518.5;6372.75;0;45.75;1837;3457;1069;896.25;33.5;374.5
Dec 23 2021;11:45 PM;12:00 AM;1144.25;243.5;481.5;6307.25;0;45.75;1837.25;3374.5;1036.25;894.25;31.25;373.75
Dec 24 2021;12:00 AM;12:15 AM;1140.25;293;420;6399.75;0;44.75;1836.5;3258;1046.5;773.25;51.5;373.5
Dec 24 2021;12:15 AM;12:30 AM;1140.25;266.25;348.5;6457;0;43.5;1838;3239.75;1003.5;819.75;54;371.75
Dec 24 2021;12:30 AM;12:45 AM;1142;244.75;313;6416.25;0;43.5;1837.25;3240;945.25;820.75;25.75;372
Dec 24 2021;12:45 AM;1:00 AM;1140.5;243.75;270.25;6479;0;43.5;1837.25;3245.25;891.75;818.75;21;372.75
Dec 24 2021;1:00 AM;1:15 AM;1139.75;264.25;232;6337.25;0;43.5;1838.25;3242.5;836.25;863;55;371.75
Dec 24 2021;1:15 AM;1:30 AM;1137.75;249.75;204.75;6299.25;0;43.5;1838;3208;822.5;863.75;36.5;369.75
Dec 24 2021;1:30 AM;1:45 AM;1136.5;243.25;191;6289;0;43.5;1837.75;3221.25;812.75;865.5;20.5;364.25
Dec 24 2021;1:45 AM;2:00 AM;1133;248;159.75;6276.75;0;43.5;1837.75;3199.25;816;860.5;19.5;364
Dec 24 2021;2:00 AM;2:15 AM;1128.25;266.5;125;6178.25;0;43.5;1838;3188;839.75;859;19.5;362.75
Dec 24 2021;2:15 AM;2:30 AM;1126.75;259.75;96.75;6135;0;43.5;1833;3201.5;840.25;852;19.5;362.25
Dec 24 2021;2:30 AM;2:45 AM;1127;258.25;75.25;6107;0;43.5;1822.5;3212;839.75;851;19.5;363
Dec 24 2021;2:45 AM;3:00 AM;1129.75;257.75;62.5;6059.75;0;43.5;1811.75;3175.25;843.75;845.75;19.5;364.25
Dec 24 2021;3:00 AM;3:15 AM;1130;266.75;52.75;6054.75;0;43.5;1802.25;3181.5;895.25;857;19.5;365.25
Dec 24 2021;3:15 AM;3:30 AM;1125.25;281;47;5985.75;0;43.5;1792.75;3188.5;894.5;851.75;19.5;365.25
Dec 24 2021;3:30 AM;3:45 AM;1126;275.25;39.5;6000.5;0;43.5;1783.25;3179;893.5;852.5;19.5;364.5
Dec 24 2021;3:45 AM;4:00 AM;1127.5;272;34;5919;0;43.25;1772.5;3181.75;898.75;861;20;364.75
Dec 24 2021;4:00 AM;4:15 AM;1130;273.5;37;5920.75;0;43.25;1763.75;3243.75;933.5;862;31.75;364.75
Dec 24 2021;4:15 AM;4:30 AM;1130.25;286.5;39.25;5870;0;43.25;1762;3238.75;936.5;869;31.5;365.75
Dec 24 2021;4:30 AM;4:45 AM;1128.25;287.75;46.75;5890.75;0;43.25;1761.25;3238;938.5;867.75;31.5;365.75
Dec 24 2021;4:45 AM;5:00 AM;1125.5;287.75;63.5;5847;0;43.25;1760.25;3241;876;866;31.5;366
Dec 24 2021;5:00 AM;5:15 AM;1125.75;286.75;88.25;5778;0;43.25;1760.75;3272;868.25;876;31.75;365.25
Dec 24 2021;5:15 AM;5:30 AM;1127.75;261.75;122.75;5715;0;43.25;1759.25;3319.5;908;877;31.75;364.75
Dec 24 2021;5:30 AM;5:45 AM;1131.75;256.75;143.75;5722.75;0;43.25;1759.75;3385.25;946.75;877;28.25;364.25
Dec 24 2021;5:45 AM;6:00 AM;1132.75;270;150;5735.75;0;43.25;1760;3406.5;897.25;876.5;32.25;365.5
Dec 24 2021;6:00 AM;6:15 AM;1140.75;250.5;147.5;5739.5;0;43.25;1757.75;3297;859;880;33.25;365.5
Dec 24 2021;6:15 AM;6:30 AM;1144.25;256.25;126;5730.75;0;43;1759.5;3319.75;887.25;877.5;33.5;365
Dec 24 2021;6:30 AM;6:45 AM;1143.5;264;110.5;5681;0;43.25;1759.5;3329.5;920;883.75;34.25;365
Dec 24 2021;6:45 AM;7:00 AM;1146;264.5;88.75;5650.25;0;43.25;1759.5;3385.25;940.25;893.25;61.25;365
Dec 24 2021;7:00 AM;7:15 AM;1155.75;257.25;89.5;5613;0;43.25;1755.75;3406.25;990.5;920.25;37.5;364
Dec 24 2021;7:15 AM;7:30 AM;1161;260.5;88.25;5639.25;0;43.25;1759.5;3447.5;1041.5;924.5;39;363
Dec 24 2021;7:30 AM;7:45 AM;1158.25;246.25;96.5;5672;0;43.25;1759.25;3454.25;1111;930.75;94.25;362.25
Dec 24 2021;7:45 AM;8:00 AM;1162.25;245.5;91.5;5658.25;0;43.25;1758.25;3457.25;1181.75;938.75;123.75;362.5
Dec 24 2021;8:00 AM;8:15 AM;1177.75;245.25;91.25;5622.25;1.25;43.25;1757;3437.5;1299.75;937.75;75;361.25
Dec 24 2021;8:15 AM;8:30 AM;1183.25;246;80;5653.25;6.75;43.25;1757.5;3441.5;1365;940.75;107.5;361.75
Dec 24 2021;8:30 AM;8:45 AM;1183.75;262.25;83.25;5578.5;17;43.25;1757;3444;1394.25;935.25;162.75;362.75
Dec 24 2021;8:45 AM;9:00 AM;1187.5;263.5;92.5;5628.75;34.75;43.25;1757.25;3439.5;1403;945.75;347.75;362.5
Dec 24 2021;9:00 AM;9:15 AM;1187.75;249.5;120.25;5639.5;57.75;43.25;1756;3437.25;1415.25;968.5;121.25;361
Dec 24 2021;9:15 AM;9:30 AM;1185.5;261.25;164;5578.25;88.25;43.25;1756.5;3441;1417.75;966;77;358.75
Dec 24 2021;9:30 AM;9:45 AM;1188.5;266.75;180;5499.5;129.75;43.25;1756.75;3445.25;1427.75;969.5;104.75;358.25
Dec 24 2021;9:45 AM;10:00 AM;1186.75;255.75;159.25;5462.75;170.75;43.25;1756.25;3442.75;1438.75;972;144.25;360
Dec 24 2021;10:00 AM;10:15 AM;1179.25;254.25;173.5;5427.75;212.25;43.25;1755;3443;1444.25;966.5;119.25;360.25
Dec 24 2021;10:15 AM;10:30 AM;1180.75;254;203;5460.25;253.5;43.25;1754.5;3441;1440;964.75;102.75;360.25
Dec 24 2021;10:30 AM;10:45 AM;1183;252.75;229.75;5389.5;299.5;43.25;1754;3425.25;1444;966.75;91.25;360
Dec 24 2021;10:45 AM;11:00 AM;1186.75;250.75;270;5495.75;337;43.25;1754.25;3443;1447.25;969.25;64;359
Dec 24 2021;11:00 AM;11:15 AM;1186;249.25;331.25;5506;374.25;43.25;1753.75;3423.75;1444.5;995.75;65.75;357.75
Dec 24 2021;11:15 AM;11:30 AM;1188.75;248.75;415.5;5551;411.75;43.25;1753.25;3386;1444.5;996.25;82.75;357
Dec 24 2021;11:30 AM;11:45 AM;1187.75;248;443.75;5548;446.5;43.5;1751.5;3383;1433.25;992.5;75;353
Dec 24 2021;11:45 AM;12:00 PM;1187.75;248;496.5;5441.5;466.25;43.25;1751.25;3366.25;1433;987.25;62.75;352.75
Dec 24 2021;12:00 PM;12:15 PM;1181.5;246.75;628.25;5468.75;480.5;43.25;1751.25;3388;1440;989;60.75;353.25
Dec 24 2021;12:15 PM;12:30 PM;1180.5;246.25;583.5;5491.5;481.25;43.25;1751.75;3397;1459.75;986.75;42.75;353.75
Dec 24 2021;12:30 PM;12:45 PM;1179.25;246.25;563.75;5486;481.25;43.25;1751.5;3388.75;1487;988.75;39;354.75
Dec 24 2021;12:45 PM;1:00 PM;1180.75;246.75;608.5;5430;461.25;43.25;1751.25;3373.25;1508;991.5;69.25;355.25
Dec 24 2021;1:00 PM;1:15 PM;1177.25;248;593;5464.25;454.25;43.25;1752.25;3379.25;1520.75;981.25;109.5;354
Dec 24 2021;1:15 PM;1:30 PM;1176.25;248.25;616.75;5353.5;425.5;43.25;1753.25;3362.25;1525.25;968.25;63.75;359
Dec 24 2021;1:30 PM;1:45 PM;1176.5;251.25;671;5326.75;394;43.25;1751.25;3238;1525.5;970.75;204.25;358
Dec 24 2021;1:45 PM;2:00 PM;1176.25;252.25;711.25;5320.75;356.5;43.5;1751.25;3215;1536.5;978;171;358.5
Dec 24 2021;2:00 PM;2:15 PM;1173.75;253;747;5245;317.5;43.5;1752;3230;1544;971.75;218;358.5
Dec 24 2021;2:15 PM;2:30 PM;1170.75;252.75;778.75;5193.25;276.75;43.5;1753.5;3236.5;1553.25;972;235.75;358.5
Dec 24 2021;2:30 PM;2:45 PM;1171.75;253.5;800;5128.25;231;43.5;1753.25;3253.75;1559.75;977.75;231.75;358.5
Dec 24 2021;2:45 PM;3:00 PM;1172.75;253;934;5061.25;183.5;43.5;1753;3249.5;1552.75;968.5;226.5;358
Dec 24 2021;3:00 PM;3:15 PM;1174.25;252.5;1024;4955.5;135;44;1750.75;3243;1547;975.25;411.25;360
Dec 24 2021;3:15 PM;3:30 PM;1177.5;252;1082;4847.75;90.5;44.25;1750.75;3218;1557;981.25;439;361.25
Dec 24 2021;3:30 PM;3:45 PM;1179.5;252.25;1178;4832.25;52.25;44.25;1751;3234.75;1569.75;977.25;473.25;361.75
Dec 24 2021;3:45 PM;4:00 PM;1180.25;252.25;1210.25;4761.5;22.5;44.25;1750.75;3262.5;1572;976;518;363.5
Dec 24 2021;4:00 PM;4:15 PM;1194.75;253;1213;4740.5;6.75;44.25;1749.5;3236;1571;1017.75;392.25;369.75
Dec 24 2021;4:15 PM;4:30 PM;1197.5;253.75;1233.5;4682.5;1.25;44.25;1751.5;3258.25;1588.75;1011.25;466;369.5
Dec 24 2021;4:30 PM;4:45 PM;1197.25;254.25;1289.75;4580.75;0.25;44.5;1751.5;3262.25;1614;1011.25;676.5;370
Dec 24 2021;4:45 PM;5:00 PM;1203.5;254;1340.5;4480.75;0;44.5;1750.75;3275;1603.75;1016.75;794.75;370
Dec 24 2021;5:00 PM;5:15 PM;1212.5;250;1386.75;4286.75;0;44.5;1748;3265.75;1598.5;1027.25;406;369.5
Dec 24 2021;5:15 PM;5:30 PM;1215;252.25;1415.25;4099.25;0;44.5;1749.25;3270.75;1596.75;1030.5;500;369
Dec 24 2021;5:30 PM;5:45 PM;1215;254;1432.25;3926.75;0;44.5;1749.5;3265.75;1600;1031.5;674;370.25
Dec 24 2021;5:45 PM;6:00 PM;1214;253.5;1444.75;3795.75;0;44.5;1749;3265;1596.75;1031.5;644.5;369.75
Dec 24 2021;6:00 PM;6:15 PM;1214.25;249.75;1428.75;3590.5;0;44.5;1748.25;3236.25;1598.75;1020.5;313.25;370.5
Dec 24 2021;6:15 PM;6:30 PM;1219;248.25;1372.5;3443;0;44.5;1749;3244.75;1607.25;1019.75;234.5;370
Dec 24 2021;6:30 PM;6:45 PM;1218.75;248.5;1339.5;3345.75;0;44.5;1750.25;3238.75;1606;1020.75;161.5;369.25
Dec 24 2021;6:45 PM;7:00 PM;1219;248.5;1352.75;3223.5;0;43.75;1749.25;3216.5;1579.5;1012;80.25;368.25
Dec 24 2021;7:00 PM;7:15 PM;1215.5;251;1348.5;3095.5;0;43.25;1749.25;3220.25;1536.5;1000;172;367.75
Dec 24 2021;7:15 PM;7:30 PM;1214;250.5;1322.75;2938.75;0;43.25;1749.5;3211.25;1528;1004.5;221.25;367.25
Dec 24 2021;7:30 PM;7:45 PM;1213.25;257;1285.5;2850.25;0;43.25;1749.5;3202.75;1499.25;1003;192.5;368.25
Dec 24 2021;7:45 PM;8:00 PM;1212.25;268.25;1242.25;2800.75;0;43.25;1749.25;3209.75;1489.25;1002;69.5;369.25
Dec 24 2021;8:00 PM;8:15 PM;1198.5;295.5;1178;2801.25;0;43.25;1750.75;3243.75;1496;1003;204;369.75
Dec 24 2021;8:15 PM;8:30 PM;1190;280;1117.25;2754;0;43.25;1751;3241.25;1482.5;999.75;208.5;369.5
Dec 24 2021;8:30 PM;8:45 PM;1188;284.25;1059.25;2696.5;0;43.25;1752;3257.25;1470;992.75;131.25;370
Dec 24 2021;8:45 PM;9:00 PM;1185.25;278.75;977.75;2624.5;0;43.25;1752;3244.5;1485;994;88.5;370.75
Dec 24 2021;9:00 PM;9:15 PM;1173;272.75;910.75;2549.25;0;43.25;1753.75;3275.5;1499.25;978.75;157.5;370.25
Dec 24 2021;9:15 PM;9:30 PM;1170;265.25;878.5;2558.5;0;44.25;1753;3268.75;1497.75;987;180.75;372.75
Dec 24 2021;9:30 PM;9:45 PM;1168;275.25;820.25;2514.25;0;44.5;1752;3263.5;1503;994.25;168.25;372
Dec 24 2021;9:45 PM;10:00 PM;1169;265;739;2454.5;0;46.25;1751.25;3272;1518.5;998;190.75;375.25
Dec 24 2021;10:00 PM;10:15 PM;1161.5;286;689.25;2383.75;0;47.25;1751.25;3369.25;1503;1014;138.5;377.75
Dec 24 2021;10:15 PM;10:30 PM;1160.25;287.75;685.5;2256;0;47.25;1752.5;3402.75;1501.75;1011;113.25;378.75
Dec 24 2021;10:30 PM;10:45 PM;1157.75;281.25;677.75;2191.25;0;47.25;1754.75;3411.75;1499.75;1010.25;123;378
Dec 24 2021;10:45 PM;11:00 PM;1153.25;253.75;657.25;2142.5;0;47.25;1756;3427.5;1494.5;1012;126;377.25
Dec 24 2021;11:00 PM;11:15 PM;1147;270.25;647.25;2096.25;0;46.5;1754;3425.5;1471.25;984.75;110;378.5
Dec 24 2021;11:15 PM;11:30 PM;1142.25;258.25;619.5;2042.5;0;44;1753.75;3405.5;1449.5;967.25;101.25;373.25
Dec 24 2021;11:30 PM;11:45 PM;1138.75;267.5;609.75;1965.5;0;43.75;1753.5;3429.25;1425;961.25;59.5;373.25
Dec 24 2021;11:45 PM;12:00 AM;1141.25;270;611;1868.5;0;43.75;1754.25;3433;1407.25;956.25;46.75;373.25
Dec 25 2021;12:00 AM;12:15 AM;1137;292.75;616.25;1805.25;0;44;1764;3444;1337;864.5;118;368
Dec 25 2021;12:15 AM;12:30 AM;1135.75;280.25;609.75;1751.25;0;43.5;1776.5;3433;1350.5;917.75;93.5;367.5
Dec 25 2021;12:30 AM;12:45 AM;1135.75;265.25;585.5;1743.5;0;43.5;1787.25;3425.75;1369;919.75;45.25;367.75
Dec 25 2021;12:45 AM;1:00 AM;1137.25;270;587;1688.25;0;43.5;1796.5;3394.25;1386.25;915.75;35;368.25
Dec 25 2021;1:00 AM;1:15 AM;1135.5;287.5;580.25;1655.25;0;43.5;1802.25;3409;1407.25;921;179.5;367.75
Dec 25 2021;1:15 AM;1:30 AM;1132.25;282.5;610.5;1566.75;0;43.5;1801.75;3346.25;1439.5;914.5;109.25;365.75
Dec 25 2021;1:30 AM;1:45 AM;1128.5;259.25;614;1524.75;0;43.5;1802;3286.75;1460.75;914.25;103.75;368.25
Dec 25 2021;1:45 AM;2:00 AM;1124.5;262;602.75;1533;0;43.5;1802;3192;1480;915.25;66;369
Dec 25 2021;2:00 AM;2:15 AM;1119.75;286;607.25;1548.25;0;43.5;1803;3106.75;1482;917.5;251;367.25
Dec 25 2021;2:15 AM;2:30 AM;1121;266;600.75;1535.75;0;43.5;1803.5;3080.25;1488.5;913;219.75;367
Dec 25 2021;2:30 AM;2:45 AM;1119.25;251.75;600.5;1533.25;0;43.5;1802.75;3070.5;1516.75;909.5;210;366.75
Dec 25 2021;2:45 AM;3:00 AM;1107.25;253;593.5;1537.75;0;43.5;1803;3076.75;1504.25;907.75;152;366.75
Dec 25 2021;3:00 AM;3:15 AM;1107.75;254.5;563.75;1549.25;0;43.5;1804.75;3044.75;1455;890.5;38.75;367.75
Dec 25 2021;3:15 AM;3:30 AM;1106.5;250.5;539.75;1562;0;43.5;1804.75;3023.25;1434.75;891.25;53.75;366.25
Dec 25 2021;3:30 AM;3:45 AM;1108.75;253.25;534;1556.25;0;43.5;1805.25;3013.5;1444.25;886.5;34.75;366.75
Dec 25 2021;3:45 AM;4:00 AM;1109.75;257.75;531.75;1576.25;0;43.5;1804.25;3036.5;1418;890.25;48.75;365.75
Dec 25 2021;4:00 AM;4:15 AM;1110.75;261.75;517.75;1611;0;43.5;1803.25;3025.25;1361.5;893.5;29.75;365.5
Dec 25 2021;4:15 AM;4:30 AM;1111.5;271.5;491;1645.25;0;43.5;1803.25;3017.5;1356.5;890.75;19.5;366
Dec 25 2021;4:30 AM;4:45 AM;1111.75;277;457.5;1690.25;0;43.5;1804.75;3025.25;1355.75;891.75;19.5;364
Dec 25 2021;4:45 AM;5:00 AM;1114;276.5;439;1725;0;43.5;1805;3054.75;1351;894;19.5;364.75
Dec 25 2021;5:00 AM;5:15 AM;1120;278.5;444;1746.25;0;43.5;1805.25;3068;1343.75;914.75;19.75;364.5
Dec 25 2021;5:15 AM;5:30 AM;1122.5;252.75;451.25;1727.75;0;43.5;1804.75;3038.5;1341.5;909.5;19.75;365.5
Dec 25 2021;5:30 AM;5:45 AM;1126.5;251;448.25;1763.75;0;43.5;1805.25;3050.5;1343.25;911;19;368
Dec 25 2021;5:45 AM;6:00 AM;1127.25;251.25;446.75;1781.25;0;43.5;1804.75;3058.25;1380.5;910.5;19;368.75
Dec 25 2021;6:00 AM;6:15 AM;1134.5;255.25;436;1810.75;0;43.5;1805;3121;1504;932;105.5;367
Dec 25 2021;6:15 AM;6:30 AM;1138;254.25;423;1857;0;43.25;1804.5;3150.25;1561.75;935.75;91;366.75
Dec 25 2021;6:30 AM;6:45 AM;1139.5;257;436.75;1834.5;0;43.25;1805;3158.5;1571;939.25;143.5;366.75
Dec 25 2021;6:45 AM;7:00 AM;1139.75;259.5;442.25;1834.5;0;43.5;1805.25;3159;1572;940;178.25;367
Dec 25 2021;7:00 AM;7:15 AM;1147;260;438.25;1849;0;43.5;1803;3146;1511;969;152;367.25
Dec 25 2021;7:15 AM;7:30 AM;1149;260;440.25;1885.5;0;45;1804;3161.5;1529.75;978.5;161.5;369.75
Dec 25 2021;7:30 AM;7:45 AM;1151;266.75;440.75;1905;0;45;1804.5;3158.5;1538.5;975.5;280.25;370
Dec 25 2021;7:45 AM;8:00 AM;1155.75;266.25;436.5;1922.75;0;45;1804;3170;1535.25;990.25;407.5;369.5
Dec 25 2021;8:00 AM;8:15 AM;1170;268.5;441.75;1927;1.25;45;1802.75;3168.75;1545.75;1012;273;367.25
Dec 25 2021;8:15 AM;8:30 AM;1177.75;302.25;470.75;1928.5;10.75;45;1803;3173;1542;1034.75;379.5;367.25
Dec 25 2021;8:30 AM;8:45 AM;1180.25;293.5;449;1952.25;43;45;1820.5;3172;1542.25;1032;554.25;367
Dec 25 2021;8:45 AM;9:00 AM;1188.75;269;445.25;1978.75;115.25;45.5;1857.25;3185;1541;1038.75;665;368.25
Dec 25 2021;9:00 AM;9:15 AM;1192.5;260.25;444.75;1993.75;212.25;46;1892.5;3182.75;1549;1057;283.5;369.75
Dec 25 2021;9:15 AM;9:30 AM;1193.25;277.5;450.75;1960.5;299.25;46;1918.25;3192.5;1542.25;1058.25;303;370.25
Dec 25 2021;9:30 AM;9:45 AM;1196;295.75;439.5;1971.5;406;46;1926;3178;1546;1061.75;466.5;369.75
Dec 25 2021;9:45 AM;10:00 AM;1199.5;305.5;424.75;1943;529.75;46;1929.75;3140.25;1550.75;1061.5;567;368.5
Dec 25 2021;10:00 AM;10:15 AM;1197.5;272.75;425.75;1901.5;627.75;43.75;1928.75;3144.5;1572.5;1045.5;423;363.25
Dec 25 2021;10:15 AM;10:30 AM;1196.25;267.25;393.5;1891;697.75;43.5;1928.75;3197;1585.75;1053;476.75;363.75
Dec 25 2021;10:30 AM;10:45 AM;1202.5;265.25;356.5;1862;794.5;43.5;1929;3277.25;1595.5;1055.5;435.25;363.5
Dec 25 2021;10:45 AM;11:00 AM;1201.5;265.25;339.25;1832;899.5;43.5;1928.5;3311.25;1598;1048;410.5;363
Dec 25 2021;11:00 AM;11:15 AM;1196;266;327.5;1826.25;971;43.5;1927.5;3338;1607.25;1047;250.25;363.5
Dec 25 2021;11:15 AM;11:30 AM;1196.75;265.75;312;1791.25;1029.75;43.5;1927.25;3346.5;1608;1052.5;285.5;363.75
Dec 25 2021;11:30 AM;11:45 AM;1198.75;265.25;284;1769.5;1099;43.5;1926.75;3352.25;1608.5;1040.25;336.75;364.25
Dec 25 2021;11:45 AM;12:00 PM;1196.5;267.25;274.5;1796.5;1143.75;43.5;1927;3350.75;1609.5;1037.5;213.75;362.5
Dec 25 2021;12:00 PM;12:15 PM;1189.25;266.75;267.5;1740;1171.5;43.5;1927.75;3353.5;1589;1040;305;362.5
Dec 25 2021;12:15 PM;12:30 PM;1187.5;263;260.25;1707.75;1190.5;43.5;1928;3354.75;1591.25;1037.25;218.75;362.5
Dec 25 2021;12:30 PM;12:45 PM;1186;266.75;251;1698;1176.5;43.5;1928;3358.25;1591;1038.5;162.75;362
Dec 25 2021;12:45 PM;1:00 PM;1183;265.5;241;1672.5;1164;43.5;1927.75;3339.5;1592.5;1038.25;135.5;362.75
Dec 25 2021;1:00 PM;1:15 PM;1180.5;297;215.25;1684.75;1106.75;43.5;1929.75;3371.25;1591.5;1036;277.25;363.25
Dec 25 2021;1:15 PM;1:30 PM;1178.5;277.75;211.75;1598;1063.5;43.5;1929.25;3373;1593.5;1026.25;222.75;363
Dec 25 2021;1:30 PM;1:45 PM;1179;273.75;189.5;1559.25;992.75;43.5;1930.5;3386.5;1584;1030.25;267.5;363.25
Dec 25 2021;1:45 PM;2:00 PM;1179.25;273.25;171.75;1540;910;43.5;1929.5;3384.5;1571.5;1031.75;278;364
Dec 25 2021;2:00 PM;2:15 PM;1180.25;273.5;155.75;1512;812;43.5;1930.5;3383.75;1585;1051;315.5;362.5
Dec 25 2021;2:15 PM;2:30 PM;1180.75;272.75;138.75;1506.75;703;43.5;1931;3387;1586;1046.5;378.75;361.25
Dec 25 2021;2:30 PM;2:45 PM;1183.25;274.25;126.75;1467.75;596.25;43.5;1931.5;3383.25;1586.5;1044.25;389;361.75
Dec 25 2021;2:45 PM;3:00 PM;1185.75;276.5;121;1440.5;484;43.5;1930.25;3379.75;1589.25;1047;503;361
Dec 25 2021;3:00 PM;3:15 PM;1190.5;274.25;115.75;1428;364.5;43.5;1930.75;3378.5;1604;1029.25;363.75;359.75
Dec 25 2021;3:15 PM;3:30 PM;1192;274;111;1444.75;239.5;43.5;1931.25;3375.25;1639;1038.25;483.25;360.5
